pickup_zone,avg_trip_distance,bkt_tip_amount,val_start,val_end
196,5.90875,90,15.3191303566918260,17.94267624954395740
217,5.9,85,2.2014008924311690,4.82494678528330040
0,5.9,86,4.8249467852833004,7.44849267813543180
79,5.9,108,62.5429564280301912,65.16650232088232260
103,5.8999999999999995,88,10.0720385709875632,12.69558446383969460
13,5.895,86,4.8249467852833004,7.44849267813543180
196,5.875,91,17.9426762495439574,20.56622214239608880
31,5.809166666666666,86,4.8249467852833004,7.44849267813543180
52,5.800833333333334,85,2.2014008924311690,4.82494678528330040
96,5.8,94,25.8133139281003516,28.43685982095248300
259,5.8,89,12.6955844638396946,15.31913035669182600
53,5.8,95,28.4368598209524830,31.06040571380461440
178,5.794666666666666,86,4.8249467852833004,7.44849267813543180
178,5.78359756097561,84,-0.4221450004209624,2.20140089243116900
-1,5.772666666666667,100,41.5545892852131400,44.17813517806527140
172,5.77,95,28.4368598209524830,31.06040571380461440
25,5.765137614678898,84,-0.4221450004209624,2.20140089243116900
129,5.764,85,2.2014008924311690,4.82494678528330040
245,5.76,95,28.4368598209524830,31.06040571380461440
215,5.746666666666666,105,54.6723187494737970,57.29586464232592840
31,5.733333333333333,93,23.1897680352482202,25.81331392810035160
259,5.7042857142857155,91,17.9426762495439574,20.56622214239608880
63,5.7,90,15.3191303566918260,17.94267624954395740
183,5.645,84,-0.4221450004209624,2.20140089243116900
165,5.64,87,7.4484926781354318,10.07203857098756320
71,5.626212121212121,86,4.8249467852833004,7.44849267813543180
150,5.616666666666667,91,17.9426762495439574,20.56622214239608880
180,5.6,107,59.9194105351780598,62.54295642803019120
193,5.6,94,25.8133139281003516,28.43685982095248300
239,5.597647058823529,103,49.4252269637695342,52.04877285662166560
196,5.592666666666668,86,4.8249467852833004,7.44849267813543180
201,5.56,90,15.3191303566918260,17.94267624954395740
182,5.55,85,2.2014008924311690,4.82494678528330040
31,5.533333333333334,94,25.8133139281003516,28.43685982095248300
247,5.52,87,7.4484926781354318,10.07203857098756320
145,5.5,105,54.6723187494737970,57.29586464232592840
241,5.5,86,4.8249467852833004,7.44849267813543180
248,5.4725,99,38.9310433923610086,41.55458928521314000
178,5.471578947368421,85,2.2014008924311690,4.82494678528330040
31,5.452500000000001,91,17.9426762495439574,20.56622214239608880
13,5.430888888888888,84,-0.4221450004209624,2.20140089243116900
156,5.430588235294117,84,-0.4221450004209624,2.20140089243116900
161,5.41,99,38.9310433923610086,41.55458928521314000
92,5.340000000000001,85,2.2014008924311690,4.82494678528330040
85,5.330000000000001,107,59.9194105351780598,62.54295642803019120
31,5.3,96,31.0604057138046144,33.68395160665674580
156,5.3,90,15.3191303566918260,17.94267624954395740
18,5.291818181818181,85,2.2014008924311690,4.82494678528330040
33,5.26,107,59.9194105351780598,62.54295642803019120
184,5.256666666666666,84,-0.4221450004209624,2.20140089243116900
196,5.219494382022471,84,-0.4221450004209624,2.20140089243116900
245,5.2,100,41.5545892852131400,44.17813517806527140
8,5.2,75,-24.0340580360901450,-21.41051214323801360
116,5.1899999999999995,95,28.4368598209524830,31.06040571380461440
239,5.175,116,83.5313235708472424,86.15486946369937380
155,5.159999999999999,87,7.4484926781354318,10.07203857098756320
248,5.1,253,442.9571108915892442,445.58065678444137560
-1,5.098888888888889,101,44.1781351780652714,46.80168107091740280
184,5.095,85,2.2014008924311690,4.82494678528330040
154,5.07,106,57.2958646423259284,59.91941053517805980
69,5.0600000000000005,86,4.8249467852833004,7.44849267813543180
24,5.036666666666666,84,-0.4221450004209624,2.20140089243116900
25,5.027179487179487,85,2.2014008924311690,4.82494678528330040
-1,5.019516129032258,96,31.0604057138046144,33.68395160665674580
221,5.005714285714286,85,2.2014008924311690,4.82494678528330040
125,5.000588235294117,84,-0.4221450004209624,2.20140089243116900
219,5.0,103,49.4252269637695342,52.04877285662166560
126,5.0,99,38.9310433923610086,41.55458928521314000
15,5.0,101,44.1781351780652714,46.80168107091740280
188,5.0,92,20.5662221423960888,23.18976803524822020
139,4.99,86,4.8249467852833004,7.44849267813543180
198,4.986249999999998,85,2.2014008924311690,4.82494678528330040
113,4.943333333333333,91,17.9426762495439574,20.56622214239608880
75,4.926666666666667,107,59.9194105351780598,62.54295642803019120
91,4.916133333333333,85,2.2014008924311690,4.82494678528330040
78,4.9,89,12.6955844638396946,15.31913035669182600
186,4.9,93,23.1897680352482202,25.81331392810035160
156,4.866666666666666,88,10.0720385709875632,12.69558446383969460
5,4.86625,84,-0.4221450004209624,2.20140089243116900
126,4.86619512195122,85,2.2014008924311690,4.82494678528330040
133,4.844047619047619,85,2.2014008924311690,4.82494678528330040
61,4.822222222222222,91,17.9426762495439574,20.56622214239608880
51,4.800000000000001,91,17.9426762495439574,20.56622214239608880
1,4.8,84,-0.4221450004209624,2.20140089243116900
85,4.8,105,54.6723187494737970,57.29586464232592840
53,4.791808278867103,84,-0.4221450004209624,2.20140089243116900
72,4.79,106,57.2958646423259284,59.91941053517805980
70,4.7877013422818795,85,2.2014008924311690,4.82494678528330040
175,4.782857142857142,85,2.2014008924311690,4.82494678528330040
172,4.74,96,31.0604057138046144,33.68395160665674580
245,4.7240263024785065,85,2.2014008924311690,4.82494678528330040
199,4.714913657770801,84,-0.4221450004209624,2.20140089243116900
202,4.7,85,2.2014008924311690,4.82494678528330040
2,4.7,85,2.2014008924311690,4.82494678528330040
216,4.6984615384615385,85,2.2014008924311690,4.82494678528330040
236,4.69,92,20.5662221423960888,23.18976803524822020
74,4.67026530612245,84,-0.4221450004209624,2.20140089243116900
158,4.667272727272728,85,2.2014008924311690,4.82494678528330040
248,4.66,168,219.9557099991580752,222.57925589201020660
84,4.656000000000001,85,2.2014008924311690,4.82494678528330040
196,4.65125,85,2.2014008924311690,4.82494678528330040
75,4.6000000000000005,109,65.1665023208823226,67.79004821373445400
164,4.6,102,46.8016810709174028,49.42522696376953420
232,4.595,85,2.2014008924311690,4.82494678528330040
249,4.576666666666667,85,2.2014008924311690,4.82494678528330040
94,4.560192307692308,85,2.2014008924311690,4.82494678528330040
163,4.538333333333333,85,2.2014008924311690,4.82494678528330040
36,4.534000000000001,91,17.9426762495439574,20.56622214239608880
206,4.5319491525423725,85,2.2014008924311690,4.82494678528330040
75,4.516,103,49.4252269637695342,52.04877285662166560
237,4.506666666666666,85,2.2014008924311690,4.82494678528330040
15,4.5,99,38.9310433923610086,41.55458928521314000
50,4.5,87,7.4484926781354318,10.07203857098756320
154,4.5,198,298.6620867847220172,301.28563267757414860
54,4.5,85,2.2014008924311690,4.82494678528330040
71,4.495,93,23.1897680352482202,25.81331392810035160
116,4.488333333333333,94,25.8133139281003516,28.43685982095248300
241,4.445357142857143,84,-0.4221450004209624,2.20140089243116900
63,4.445,89,12.6955844638396946,15.31913035669182600
234,4.44,85,2.2014008924311690,4.82494678528330040
252,4.426511627906977,84,-0.4221450004209624,2.20140089243116900
203,4.426,86,4.8249467852833004,7.44849267813543180
15,4.425000000000001,94,25.8133139281003516,28.43685982095248300
154,4.42,112,73.0371399994387168,75.66068589229084820
212,4.406896551724138,85,2.2014008924311690,4.82494678528330040
50,4.403235294117647,84,-0.4221450004209624,2.20140089243116900
44,4.4,85,2.2014008924311690,4.82494678528330040
94,4.4,101,44.1781351780652714,46.80168107091740280
125,4.4,85,2.2014008924311690,4.82494678528330040
235,4.4,107,59.9194105351780598,62.54295642803019120
-1,4.389802955665025,93,23.1897680352482202,25.81331392810035160
132,4.377257142857143,85,2.2014008924311690,4.82494678528330040
-1,4.377021276595745,99,38.9310433923610086,41.55458928521314000
200,4.36,84,-0.4221450004209624,2.20140089243116900
174,4.355,85,2.2014008924311690,4.82494678528330040
157,4.35,101,44.1781351780652714,46.80168107091740280
75,4.34,108,62.5429564280301912,65.16650232088232260
97,4.339285714285714,85,2.2014008924311690,4.82494678528330040
256,4.337443609022556,84,-0.4221450004209624,2.20140089243116900
203,4.33,85,2.2014008924311690,4.82494678528330040
53,4.328983050847458,85,2.2014008924311690,4.82494678528330040
165,4.3,89,12.6955844638396946,15.31913035669182600
62,4.296666666666667,85,2.2014008924311690,4.82494678528330040
57,4.268965517241378,84,-0.4221450004209624,2.20140089243116900
230,4.264347826086956,84,-0.4221450004209624,2.20140089243116900
181,4.262142857142857,85,2.2014008924311690,4.82494678528330040
-1,4.256666666666667,116,83.5313235708472424,86.15486946369937380
89,4.249444444444445,84,-0.4221450004209624,2.20140089243116900
26,4.245,85,2.2014008924311690,4.82494678528330040
78,4.24,87,7.4484926781354318,10.07203857098756320
114,4.24,108,62.5429564280301912,65.16650232088232260
30,4.239061319383898,85,2.2014008924311690,4.82494678528330040
76,4.236666666666667,84,-0.4221450004209624,2.20140089243116900
73,4.233333333333333,85,2.2014008924311690,4.82494678528330040
33,4.233333333333333,95,28.4368598209524830,31.06040571380461440
-1,4.233333333333333,111,70.4135941065865854,73.03713999943871680
134,4.2333333333333325,85,2.2014008924311690,4.82494678528330040
208,4.228333333333334,85,2.2014008924311690,4.82494678528330040
147,4.2250000000000005,85,2.2014008924311690,4.82494678528330040
85,4.221005210868887,85,2.2014008924311690,4.82494678528330040
9,4.219459459459459,85,2.2014008924311690,4.82494678528330040
199,4.211168831168831,85,2.2014008924311690,4.82494678528330040
8,4.211041920907694,85,2.2014008924311690,4.82494678528330040
259,4.210932982917212,85,2.2014008924311690,4.82494678528330040
29,4.209428571428571,84,-0.4221450004209624,2.20140089243116900
150,4.206355140186915,85,2.2014008924311690,4.82494678528330040
197,4.204961832061069,85,2.2014008924311690,4.82494678528330040
97,4.203935483870967,84,-0.4221450004209624,2.20140089243116900
31,4.2,90,15.3191303566918260,17.94267624954395740
28,4.2,85,2.2014008924311690,4.82494678528330040
58,4.193939393939394,85,2.2014008924311690,4.82494678528330040
51,4.184405882352942,85,2.2014008924311690,4.82494678528330040
69,4.181818181818182,85,2.2014008924311690,4.82494678528330040
52,4.162315789473683,84,-0.4221450004209624,2.20140089243116900
129,4.158470588235294,84,-0.4221450004209624,2.20140089243116900
79,4.158259668508285,85,2.2014008924311690,4.82494678528330040
144,4.158125,85,2.2014008924311690,4.82494678528330040
17,4.157592592592593,84,-0.4221450004209624,2.20140089243116900
130,4.156666666666667,85,2.2014008924311690,4.82494678528330040
244,4.154848484848485,84,-0.4221450004209624,2.20140089243116900
-1,4.152810810810811,91,17.9426762495439574,20.56622214239608880
253,4.11,110,67.7900482137344540,70.41359410658658540
228,4.1,95,28.4368598209524830,31.06040571380461440
-1,4.075258620689655,94,25.8133139281003516,28.43685982095248300
64,4.071210468920395,85,2.2014008924311690,4.82494678528330040
162,4.065555555555556,85,2.2014008924311690,4.82494678528330040
65,4.06466216216216,85,2.2014008924311690,4.82494678528330040
118,4.06,91,17.9426762495439574,20.56622214239608880
144,4.05,91,17.9426762495439574,20.56622214239608880
238,4.0375,85,2.2014008924311690,4.82494678528330040
12,4.025714285714286,84,-0.4221450004209624,2.20140089243116900
36,4.023527696793001,85,2.2014008924311690,4.82494678528330040
212,4.021764705882354,86,4.8249467852833004,7.44849267813543180
206,4.02,89,12.6955844638396946,15.31913035669182600
91,4.01138141809291,84,-0.4221450004209624,2.20140089243116900
88,4.005,89,12.6955844638396946,15.31913035669182600
93,4.000454545454545,85,2.2014008924311690,4.82494678528330040
221,4.0,110,67.7900482137344540,70.41359410658658540
10,4.0,85,2.2014008924311690,4.82494678528330040
223,3.9964285714285714,84,-0.4221450004209624,2.20140089243116900
68,3.9934915586004416,85,2.2014008924311690,4.82494678528330040
199,3.99,99,38.9310433923610086,41.55458928521314000
235,3.9766666666666666,122,99.2725989279600308,101.89614482081216220
47,3.9666666666666663,85,2.2014008924311690,4.82494678528330040
127,3.9646052631578947,85,2.2014008924311690,4.82494678528330040
41,3.9575,109,65.1665023208823226,67.79004821373445400
228,3.955527777777776,85,2.2014008924311690,4.82494678528330040
6,3.946931468531467,85,2.2014008924311690,4.82494678528330040
7,3.946363636363636,84,-0.4221450004209624,2.20140089243116900
133,3.9272375690607726,84,-0.4221450004209624,2.20140089243116900
63,3.9180676328502417,84,-0.4221450004209624,2.20140089243116900
201,3.9073750000000005,85,2.2014008924311690,4.82494678528330040
26,3.906404494382022,84,-0.4221450004209624,2.20140089243116900
227,3.9008150365934804,85,2.2014008924311690,4.82494678528330040
120,3.9000000000000004,85,2.2014008924311690,4.82494678528330040
157,3.9,97,33.6839516066567458,36.30749749950887720
112,3.8983333333333334,85,2.2014008924311690,4.82494678528330040
113,3.8889041095890415,85,2.2014008924311690,4.82494678528330040
-1,3.8854545454545453,98,36.3074974995088772,38.93104339236100860
114,3.885,105,54.6723187494737970,57.29586464232592840
191,3.8831245965138823,85,2.2014008924311690,4.82494678528330040
28,3.881111111111111,84,-0.4221450004209624,2.20140089243116900
41,3.8810000000000002,103,49.4252269637695342,52.04877285662166560
122,3.8577777777777778,85,2.2014008924311690,4.82494678528330040
74,3.857659574468085,85,2.2014008924311690,4.82494678528330040
86,3.8513175675675684,85,2.2014008924311690,4.82494678528330040
70,3.8386153017241385,84,-0.4221450004209624,2.20140089243116900
22,3.8164509051014788,85,2.2014008924311690,4.82494678528330040
113,3.8099999999999996,93,23.1897680352482202,25.81331392810035160
212,3.8002,84,-0.4221450004209624,2.20140089243116900
61,3.8,92,20.5662221423960888,23.18976803524822020
28,3.8,86,4.8249467852833004,7.44849267813543180
109,3.789117647058824,85,2.2014008924311690,4.82494678528330040
35,3.7825925925925925,85,2.2014008924311690,4.82494678528330040
7,3.7566666666666664,85,2.2014008924311690,4.82494678528330040
181,3.7555056179775277,84,-0.4221450004209624,2.20140089243116900
236,3.747805695142379,85,2.2014008924311690,4.82494678528330040
105,3.737833572453372,85,2.2014008924311690,4.82494678528330040
198,3.7355885471898205,84,-0.4221450004209624,2.20140089243116900
247,3.735263157894736,84,-0.4221450004209624,2.20140089243116900
243,3.7254929577464786,85,2.2014008924311690,4.82494678528330040
175,3.7228125000000003,84,-0.4221450004209624,2.20140089243116900
116,3.714025042808226,85,2.2014008924311690,4.82494678528330040
8,3.7,107,59.9194105351780598,62.54295642803019120
248,3.7,108,62.5429564280301912,65.16650232088232260
135,3.6957692307692307,85,2.2014008924311690,4.82494678528330040
156,3.69,85,2.2014008924311690,4.82494678528330040
19,3.68,91,17.9426762495439574,20.56622214239608880
247,3.6675,85,2.2014008924311690,4.82494678528330040
47,3.664375,84,-0.4221450004209624,2.20140089243116900
220,3.6625055928411645,85,2.2014008924311690,4.82494678528330040
96,3.6529173764906315,85,2.2014008924311690,4.82494678528330040
247,3.65,86,4.8249467852833004,7.44849267813543180
33,3.65,92,20.5662221423960888,23.18976803524822020
161,3.644274809160305,85,2.2014008924311690,4.82494678528330040
188,3.6410937500000005,85,2.2014008924311690,4.82494678528330040
143,3.6254872389791175,85,2.2014008924311690,4.82494678528330040
59,3.625,84,-0.4221450004209624,2.20140089243116900
35,3.6116740088105734,84,-0.4221450004209624,2.20140089243116900
242,3.6060000000000003,84,-0.4221450004209624,2.20140089243116900
191,3.6,103,49.4252269637695342,52.04877285662166560
68,3.6,103,49.4252269637695342,52.04877285662166560
-1,3.5978070175438592,95,28.4368598209524830,31.06040571380461440
180,3.5955568053993243,85,2.2014008924311690,4.82494678528330040
253,3.5939576944247884,85,2.2014008924311690,4.82494678528330040
88,3.59047619047619,85,2.2014008924311690,4.82494678528330040
55,3.5708148148148147,85,2.2014008924311690,4.82494678528330040
45,3.567777979981795,85,2.2014008924311690,4.82494678528330040
174,3.5562500000000004,84,-0.4221450004209624,2.20140089243116900
145,3.5488755264095193,85,2.2014008924311690,4.82494678528330040
61,3.5476374269005855,85,2.2014008924311690,4.82494678528330040
19,3.5377777777777784,85,2.2014008924311690,4.82494678528330040
134,3.5363720930232567,84,-0.4221450004209624,2.20140089243116900
50,3.5300000000000002,85,2.2014008924311690,4.82494678528330040
247,3.53,89,12.6955844638396946,15.31913035669182600
71,3.5263945578231293,85,2.2014008924311690,4.82494678528330040
99,3.5233333333333334,85,2.2014008924311690,4.82494678528330040
41,3.52,113,75.6606858922908482,78.28423178514297960
-1,3.5179385964912275,92,20.5662221423960888,23.18976803524822020
135,3.5138120104438664,84,-0.4221450004209624,2.20140089243116900
102,3.5,85,2.2014008924311690,4.82494678528330040
222,3.4916129032258056,84,-0.4221450004209624,2.20140089243116900
235,3.48070083432658,85,2.2014008924311690,4.82494678528330040
192,3.478145161290323,85,2.2014008924311690,4.82494678528330040
43,3.4683437369954233,85,2.2014008924311690,4.82494678528330040
213,3.4619999999999997,85,2.2014008924311690,4.82494678528330040
33,3.4604922067268262,85,2.2014008924311690,4.82494678528330040
193,3.4601094890510953,85,2.2014008924311690,4.82494678528330040
72,3.4590994143150424,85,2.2014008924311690,4.82494678528330040
118,3.457391304347826,85,2.2014008924311690,4.82494678528330040
238,3.452,84,-0.4221450004209624,2.20140089243116900
194,3.436736842105263,84,-0.4221450004209624,2.20140089243116900
88,3.434375,84,-0.4221450004209624,2.20140089243116900
94,3.426347699050402,84,-0.4221450004209624,2.20140089243116900
150,3.425154004106775,84,-0.4221450004209624,2.20140089243116900
216,3.408021978021978,84,-0.4221450004209624,2.20140089243116900
255,3.404354838709678,85,2.2014008924311690,4.82494678528330040
71,3.4,102,46.8016810709174028,49.42522696376953420
143,3.4,97,33.6839516066567458,36.30749749950887720
23,3.3980434782608695,85,2.2014008924311690,4.82494678528330040
15,3.3939999999999997,93,23.1897680352482202,25.81331392810035160
73,3.3901960784313725,84,-0.4221450004209624,2.20140089243116900
95,3.3859999999999997,84,-0.4221450004209624,2.20140089243116900
-1,3.38,112,73.0371399994387168,75.66068589229084820
244,3.375,87,7.4484926781354318,10.07203857098756320
157,3.3646215263376145,85,2.2014008924311690,4.82494678528330040
117,3.36,168,219.9557099991580752,222.57925589201020660
103,3.35,85,2.2014008924311690,4.82494678528330040
234,3.35,91,17.9426762495439574,20.56622214239608880
109,3.3457276995305167,84,-0.4221450004209624,2.20140089243116900
67,3.338181818181818,84,-0.4221450004209624,2.20140089243116900
49,3.336610373944511,85,2.2014008924311690,4.82494678528330040
43,3.3299999999999996,94,25.8133139281003516,28.43685982095248300
160,3.316666666666667,85,2.2014008924311690,4.82494678528330040
114,3.3,111,70.4135941065865854,73.03713999943871680
177,3.3,85,2.2014008924311690,4.82494678528330040
60,3.2988888888888885,84,-0.4221450004209624,2.20140089243116900
15,3.293429508196722,85,2.2014008924311690,4.82494678528330040
39,3.29,105,54.6723187494737970,57.29586464232592840
22,3.29,101,44.1781351780652714,46.80168107091740280
22,3.28,96,31.0604057138046144,33.68395160665674580
228,3.2796412556053802,84,-0.4221450004209624,2.20140089243116900
0,3.275357142857143,84,-0.4221450004209624,2.20140089243116900
36,3.26,99,38.9310433923610086,41.55458928521314000
155,3.2565853658536588,85,2.2014008924311690,4.82494678528330040
152,3.251666666666667,85,2.2014008924311690,4.82494678528330040
120,3.25,84,-0.4221450004209624,2.20140089243116900
99,3.25,84,-0.4221450004209624,2.20140089243116900
172,3.2402981551106067,85,2.2014008924311690,4.82494678528330040
165,3.232571428571429,85,2.2014008924311690,4.82494678528330040
56,3.2292857142857145,85,2.2014008924311690,4.82494678528330040
48,3.2199999999999998,85,2.2014008924311690,4.82494678528330040
31,3.217234042553191,85,2.2014008924311690,4.82494678528330040
75,3.2163966413193994,85,2.2014008924311690,4.82494678528330040
118,3.2160287081339716,84,-0.4221450004209624,2.20140089243116900
159,3.20904761904762,84,-0.4221450004209624,2.20140089243116900
85,3.2017299760380182,84,-0.4221450004209624,2.20140089243116900
145,3.2,113,75.6606858922908482,78.28423178514297960
154,3.2,152,177.9789757135239728,180.60252160637610420
215,3.2,106,57.2958646423259284,59.91941053517805980
-1,3.2,134,130.7551496421856076,133.37869553503773900
153,3.2,85,2.2014008924311690,4.82494678528330040
229,3.2,105,54.6723187494737970,57.29586464232592840
0,3.1999999999999997,85,2.2014008924311690,4.82494678528330040
84,3.196206896551724,84,-0.4221450004209624,2.20140089243116900
141,3.194884057971013,85,2.2014008924311690,4.82494678528330040
126,3.1897185430463586,84,-0.4221450004209624,2.20140089243116900
152,3.1885820895522388,84,-0.4221450004209624,2.20140089243116900
145,3.18,96,31.0604057138046144,33.68395160665674580
87,3.178,99,38.9310433923610086,41.55458928521314000
206,3.1631777777777783,84,-0.4221450004209624,2.20140089243116900
197,3.16,95,28.4368598209524830,31.06040571380461440
15,3.1599999999999997,95,28.4368598209524830,31.06040571380461440
86,3.1370418470418455,84,-0.4221450004209624,2.20140089243116900
63,3.1313333333333335,85,2.2014008924311690,4.82494678528330040
237,3.1263076923076913,84,-0.4221450004209624,2.20140089243116900
171,3.1222625122136614,85,2.2014008924311690,4.82494678528330040
9,3.1176872964169378,84,-0.4221450004209624,2.20140089243116900
215,3.1158033991918255,85,2.2014008924311690,4.82494678528330040
151,3.11375968992248,84,-0.4221450004209624,2.20140089243116900
37,3.113125,84,-0.4221450004209624,2.20140089243116900
68,3.106583041618045,84,-0.4221450004209624,2.20140089243116900
164,3.1,180,251.4382607133836520,254.06180660623578340
239,3.098,105,54.6723187494737970,57.29586464232592840
-1,3.0955555555555554,108,62.5429564280301912,65.16650232088232260
197,3.081152815013406,84,-0.4221450004209624,2.20140089243116900
75,3.07,180,251.4382607133836520,254.06180660623578340
223,3.06,85,2.2014008924311690,4.82494678528330040
132,3.0514302884615385,84,-0.4221450004209624,2.20140089243116900
114,3.046790820248153,85,2.2014008924311690,4.82494678528330040
-1,3.038835405717214,85,2.2014008924311690,4.82494678528330040
188,3.028128342245989,84,-0.4221450004209624,2.20140089243116900
64,3.025496277915633,84,-0.4221450004209624,2.20140089243116900
245,3.0199902545986124,84,-0.4221450004209624,2.20140089243116900
58,3.009103773584906,84,-0.4221450004209624,2.20140089243116900
239,3.0086472976853957,85,2.2014008924311690,4.82494678528330040
236,3.0,91,17.9426762495439574,20.56622214239608880
72,3.0,97,33.6839516066567458,36.30749749950887720
71,2.9980471380471387,84,-0.4221450004209624,2.20140089243116900
75,2.995,126,109.7667824993685564,112.39032839222068780
158,2.984897959183674,84,-0.4221450004209624,2.20140089243116900
257,2.9826666666666672,85,2.2014008924311690,4.82494678528330040
162,2.9824324324324327,84,-0.4221450004209624,2.20140089243116900
39,2.98,111,70.4135941065865854,73.03713999943871680
226,2.9796661564951195,85,2.2014008924311690,4.82494678528330040
117,2.95985639573521,85,2.2014008924311690,4.82494678528330040
31,2.9584984025559096,84,-0.4221450004209624,2.20140089243116900
201,2.951527446300715,84,-0.4221450004209624,2.20140089243116900
151,2.95,97,33.6839516066567458,36.30749749950887720
240,2.9406761956191514,85,2.2014008924311690,4.82494678528330040
19,2.9374015748031495,84,-0.4221450004209624,2.20140089243116900
103,2.922551020408163,84,-0.4221450004209624,2.20140089243116900
256,2.888421052631579,85,2.2014008924311690,4.82494678528330040
227,2.8875814108436755,84,-0.4221450004209624,2.20140089243116900
20,2.885909090909091,84,-0.4221450004209624,2.20140089243116900
203,2.885740740740741,84,-0.4221450004209624,2.20140089243116900
136,2.881759389237782,85,2.2014008924311690,4.82494678528330040
106,2.8809703250117735,85,2.2014008924311690,4.82494678528330040
56,2.880801104972376,84,-0.4221450004209624,2.20140089243116900
46,2.88,85,2.2014008924311690,4.82494678528330040
229,2.869770094674866,85,2.2014008924311690,4.82494678528330040
30,2.8562605699968686,84,-0.4221450004209624,2.20140089243116900
147,2.8552083333333322,84,-0.4221450004209624,2.20140089243116900
150,2.85,96,31.0604057138046144,33.68395160665674580
130,2.843233082706767,84,-0.4221450004209624,2.20140089243116900
154,2.8375,114,78.2842317851429796,80.90777767799511100
114,2.83,99,38.9310433923610086,41.55458928521314000
8,2.8222385071010256,84,-0.4221450004209624,2.20140089243116900
191,2.812490392006146,84,-0.4221450004209624,2.20140089243116900
182,2.810967741935484,84,-0.4221450004209624,2.20140089243116900
210,2.8099999999999996,84,-0.4221450004209624,2.20140089243116900
87,2.807340129262788,85,2.2014008924311690,4.82494678528330040
143,2.805,95,28.4368598209524830,31.06040571380461440
69,2.800625,84,-0.4221450004209624,2.20140089243116900
17,2.8,85,2.2014008924311690,4.82494678528330040
154,2.8,133,128.1316037493334762,130.75514964218560760
223,2.8,86,4.8249467852833004,7.44849267813543180
65,2.8,99,38.9310433923610086,41.55458928521314000
243,2.7966375545851525,84,-0.4221450004209624,2.20140089243116900
29,2.788,85,2.2014008924311690,4.82494678528330040
154,2.787291614335595,85,2.2014008924311690,4.82494678528330040
41,2.783471780712899,85,2.2014008924311690,4.82494678528330040
39,2.78,97,33.6839516066567458,36.30749749950887720
163,2.775035460992907,84,-0.4221450004209624,2.20140089243116900
79,2.7748102815177527,84,-0.4221450004209624,2.20140089243116900
95,2.755,85,2.2014008924311690,4.82494678528330040
193,2.7500179694519336,84,-0.4221450004209624,2.20140089243116900
98,2.75,84,-0.4221450004209624,2.20140089243116900
164,2.7491644422722743,85,2.2014008924311690,4.82494678528330040
121,2.7462500000000003,84,-0.4221450004209624,2.20140089243116900
180,2.73,92,20.5662221423960888,23.18976803524822020
144,2.729426605504586,84,-0.4221450004209624,2.20140089243116900
34,2.72,91,17.9426762495439574,20.56622214239608880
71,2.72,99,38.9310433923610086,41.55458928521314000
119,2.707012987012987,85,2.2014008924311690,4.82494678528330040
168,2.705,84,-0.4221450004209624,2.20140089243116900
67,2.7,91,17.9426762495439574,20.56622214239608880
116,2.7,109,65.1665023208823226,67.79004821373445400
22,2.7,95,28.4368598209524830,31.06040571380461440
72,2.6999999999999997,94,25.8133139281003516,28.43685982095248300
151,2.6963636363636363,85,2.2014008924311690,4.82494678528330040
259,2.6801011168125575,84,-0.4221450004209624,2.20140089243116900
39,2.6655624176548094,85,2.2014008924311690,4.82494678528330040
236,2.6573168539325858,84,-0.4221450004209624,2.20140089243116900
55,2.6544053282588007,84,-0.4221450004209624,2.20140089243116900
180,2.65,91,17.9426762495439574,20.56622214239608880
93,2.644444444444445,84,-0.4221450004209624,2.20140089243116900
23,2.6312499999999996,84,-0.4221450004209624,2.20140089243116900
160,2.607177914110429,84,-0.4221450004209624,2.20140089243116900
94,2.6,97,33.6839516066567458,36.30749749950887720
41,2.593765017250232,84,-0.4221450004209624,2.20140089243116900
96,2.5841340436075333,84,-0.4221450004209624,2.20140089243116900
-1,2.566666666666667,118,88.7784153565515052,91.40196124940363660
249,2.558658536585366,84,-0.4221450004209624,2.20140089243116900
168,2.5566666666666666,85,2.2014008924311690,4.82494678528330040
227,2.55,92,20.5662221423960888,23.18976803524822020
234,2.5453030303030304,84,-0.4221450004209624,2.20140089243116900
-1,2.535,102,46.8016810709174028,49.42522696376953420
119,2.531382352941176,84,-0.4221450004209624,2.20140089243116900
248,2.52,114,78.2842317851429796,80.90777767799511100
18,2.5077173913043476,84,-0.4221450004209624,2.20140089243116900
192,2.5074522292993624,84,-0.4221450004209624,2.20140089243116900
157,2.5,103,49.4252269637695342,52.04877285662166560
46,2.499921875,84,-0.4221450004209624,2.20140089243116900
161,2.4955852031534245,84,-0.4221450004209624,2.20140089243116900
194,2.4937500000000004,85,2.2014008924311690,4.82494678528330040
6,2.49098490472655,84,-0.4221450004209624,2.20140089243116900
61,2.4849640503295363,84,-0.4221450004209624,2.20140089243116900
60,2.4699999999999998,85,2.2014008924311690,4.82494678528330040
217,2.466666666666667,84,-0.4221450004209624,2.20140089243116900
43,2.464884455856217,84,-0.4221450004209624,2.20140089243116900
255,2.46427536231884,84,-0.4221450004209624,2.20140089243116900
112,2.46,84,-0.4221450004209624,2.20140089243116900
127,2.4579804469273734,84,-0.4221450004209624,2.20140089243116900
51,2.4368874746890357,84,-0.4221450004209624,2.20140089243116900
139,2.432,85,2.2014008924311690,4.82494678528330040
41,2.43,112,73.0371399994387168,75.66068589229084820
87,2.42,110,67.7900482137344540,70.41359410658658540
